==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-master1 ====
I1115 00:28:18.242098       1 serving.go:348] Generated self-signed cert in-memory
I1115 00:51:23.849846       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:23.849871       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:23.852561       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istiod: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:23.852744       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:23.853156       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:24.834771       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 00:51:24.855459       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 00:51:24.855915       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetPodsMetric" message="unable to get metric cpu_system: no metrics returned from custom metrics API"
I1115 00:51:24.855936       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 00:51:24.859996       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:24.861317       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-resource/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:24.861662       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:24.861678       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:38.863289       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istio-ingressgateway: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:38.863838       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:38.863935       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:38.877237       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istiod: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:38.878121       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:38.879291       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:39.236885       1 resource_quota_controller.go:417] unable to retrieve the complete list of server APIs: metrics.k8s.io/v1beta1: the server is currently unable to handle the request
W1115 00:51:39.398432       1 garbagecollector.go:752] failed to discover some groups: map[metrics.k8s.io/v1beta1:the server is currently unable to handle the request]
I1115 00:51:39.901729       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 00:51:39.912230       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 00:51:39.912552       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetPodsMetric" message="unable to get metric cpu_system: no metrics returned from custom metrics API"
I1115 00:51:39.912566       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 00:51:39.915578       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:39.916422       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-resource/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:39.916800       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:39.916820       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:53.908703       1 memcache.go:206] couldn't get resource list for metrics.k8s.io/v1beta1: the server is currently unable to handle the request
E1115 00:51:53.913931       1 memcache.go:104] couldn't get resource list for metrics.k8s.io/v1beta1: the server is currently unable to handle the request
E1115 00:51:53.917834       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istio-ingressgateway: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:53.918009       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:53.918024       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:53.920550       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istiod: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:53.920609       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:53.920622       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:54.948340       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 00:51:54.964736       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 00:51:54.965278       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetPodsMetric" message="unable to get metric cpu_system: no metrics returned from custom metrics API"
I1115 00:51:54.965467       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 00:51:54.969037       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:51:54.969744       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-resource/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:51:54.969913       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:51:54.969935       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:52:08.935382       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istio-ingressgateway: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:52:08.936987       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:08.937084       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:52:08.944343       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istiod: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:52:08.944858       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:08.944905       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:52:09.294814       1 resource_quota_controller.go:417] unable to retrieve the complete list of server APIs: metrics.k8s.io/v1beta1: the server is currently unable to handle the request
W1115 00:52:09.454451       1 garbagecollector.go:752] failed to discover some groups: map[metrics.k8s.io/v1beta1:the server is currently unable to handle the request]
I1115 00:52:09.994875       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 00:52:10.006273       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 00:52:10.006590       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetPodsMetric" message="unable to get metric cpu_system: no metrics returned from custom metrics API"
I1115 00:52:10.006604       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 00:52:10.009164       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:52:10.010257       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-resource/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:52:10.010635       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:10.010650       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:52:23.964855       1 memcache.go:206] couldn't get resource list for metrics.k8s.io/v1beta1: the server is currently unable to handle the request
E1115 00:52:23.995031       1 memcache.go:104] couldn't get resource list for metrics.k8s.io/v1beta1: the server is currently unable to handle the request
E1115 00:52:23.999248       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istio-ingressgateway: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:52:23.999680       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:23.999799       1 event.go:294] "Event occurred" object="istio-system/istio-ingressgateway" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:52:24.002258       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istiod: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:52:24.002571       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:24.002751       1 event.go:294] "Event occurred" object="istio-system/istiod" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:25.037363       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 00:52:25.049569       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 00:52:25.049658       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetPodsMetric" message="unable to get metric cpu_system: no metrics returned from custom metrics API"
I1115 00:52:25.050024       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 00:52:25.053001       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
E1115 00:52:25.054127       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-resource/imagina-world: invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
I1115 00:52:25.054298       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetResourceMetric" message="failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:25.054321       1 event.go:294] "Event occurred" object="tema5-resource/imagina-world-resource" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (2 invalid out of 2), first error is: failed to get memory resource metric value: failed to get memory utilization: unable to get metrics for resource memory: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)"
I1115 00:52:30.435336       1 event.go:294] "Event occurred" object="kube-flannel/kube-flannel-ds" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: kube-flannel-ds-ksr7d"
I1115 00:52:30.441680       1 event.go:294] "Event occurred" object="metallb-system/speaker" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: speaker-kpgdk"
E1115 00:52:39.019149       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/istio-system/istio-ingressgateway: invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
